title,content
软件实施工程师,熟悉数据库管理
自然语言处理工程师,熟练掌握
自然语言处理工程师,熟悉至少一种深度学习框架
自然语言处理工程师,熟悉自然语言处理领域的前沿研究成果
嵌入式软件工程师,熟练掌握应用C
嵌入式软件工程师,熟悉SPI
嵌入式软件工程师,熟悉各类网络通讯协议
java开发工程师,精通JAVA
java开发工程师,熟悉Linux操作系统
java开发工程师,熟悉使用Spring
java开发工程师,熟悉ActiveMQ
java开发工程师,熟悉MongoDB
java开发工程师,了解懂得数据库调优原理
java开发工程师,熟练掌握Mysql数据库及sql语言
.NET开发工程师,熟练掌握C#
.NET开发工程师,熟悉使用MVC三层架构
.NET开发工程师,熟练掌握面向对象技术
.NET开发工程师,熟练掌握运用WinForm
.NET开发工程师,熟练掌握SQL
硬件工程师,熟练掌握模拟电路
硬件工程师,熟悉单片机编程
硬件工程师,熟悉超低功能调试
硬件工程师,熟练掌握C++语言编程开发
硬件工程师,熟悉uart
前端工程师,熟悉W3C标准
前端工程师,熟练掌握运用DIV+CSS
前端工程师,熟练掌握使用JavaScript
前端工程师,熟悉jQuery
前端工程师,熟悉wordpress相关模板语言
前端工程师,熟练掌握thinkphp与zend框架
前端工程师,熟悉html5
前端工程师,熟悉node.js
前端工程师,了解后端编程语言
QT开发工程师,熟练掌握使用Linux操作系统
QT开发工程师,精通C
QT开发工程师,熟练掌握使用QT
QT开发工程师,熟练掌握GIT
Android开发工程师,熟悉Android
Android开发工程师,精通Android系统的组件使用
Android开发工程师,熟悉Android平台的消息机制
Android开发工程师,熟悉Android
软件工程师,熟悉软件开发过程
软件工程师,熟练掌握使用C和C++编程语言
软件工程师,熟悉MFC框架
软件工程师,熟练掌握使用
软件工程师,熟练掌握
软件工程师,熟练掌握编写SQL脚本
软件工程师,熟悉物联网通信协议
软件工程师,熟悉软件测试
软件工程师,了解主要的web界面构建技术
数据库工程师,熟悉Linux操作系统
数据库工程师,精通脚本语言
数据库工程师,熟悉Hadoop
数据库工程师,熟练掌握脚本语言
数据库工程师,熟练掌握SQL
数据库工程师,熟悉Linux系统
GIS开发工程师,熟练掌握
GIS开发工程师,熟练掌握常用Java开发框架
GIS开发工程师,熟练掌握js开发
GIS开发工程师,熟悉jquery
VUE开发工程师,熟悉主流的前端框架
VUE开发工程师,精通JavaScript
VUE开发工程师,精通至少一种常见的MVVM框架
VUE开发工程师,精通HTTP及相关网络协议
VUE开发工程师,熟悉主流的前端构建工具
VUE开发工程师,熟悉webpack等工程化框架
VUE开发工程师,熟悉Vue
软件开发工程师,熟悉各种专业软件和办公软件
C#.net工程师,熟练掌握
C#.net工程师,熟悉WEBAPI
C#.net工程师,熟练掌握SQLServer
PHP开发工程师,熟悉PHP开发
PHP开发工程师,熟悉ci
PHP开发工程师,熟悉面向对象技术
PHP开发工程师,熟练掌握使用缓存技术
PHP开发工程师,熟悉Mysql数据库技术
PHP开发工程师,熟悉Linux
软件工程师,熟悉java
软件工程师,熟悉嵌入式软件开发经验
软件工程师,精通C
前端开发工程师,熟悉React
前端开发工程师,熟悉微信小程序开发
前端开发工程师,熟悉供应链相关业务
数据分析与应用工程师,熟练掌握Python
软件开发工程师,熟练掌握使用Spring
软件开发工程师,熟悉Python
软件开发工程师,熟悉GIT
软件开发工程师,熟悉Linux常用命令
软件开发工程师,熟悉分布式应用开发
后端开发工程师,熟练掌握
上位机软件开发工程师,精通C
小程序开发工程师,熟悉微信小程序开发
小程序开发工程师,熟悉vue
小程序开发工程师,了解HTTP协议
小程序开发工程师,熟练掌握微信
小程序开发工程师,熟悉微信小程序的开发原理
小程序开发工程师,熟练掌握使用小程序相关API
小程序开发工程师,熟悉微信支付流程
嵌入式软件工程师,精通UART
嵌入式软件工程师,熟悉嵌入式微控制器的低功耗设计要点
嵌入式软件工程师,熟悉蓝牙核心协议规范
嵌入式软件工程师,熟悉CSR
软件测试工程师,熟悉常用的测试工具
软件测试工程师,精通测试理论和方法
软件测试工程师,熟练掌握
软件测试工程师,了解软件工程
Java架构师,精通Java
Java架构师,熟悉J2EE
Java架构师,熟练掌握目前流行开源框架
Java架构师,了解到它的原理和机制
Java架构师,熟练掌握分布式应用系统的相关框架及技术
Java架构师,熟悉Oracle
Java架构师,熟悉HTML
棋牌游戏AI算法工程师,熟练掌握使用Lua
棋牌游戏AI算法工程师,熟练掌握棋牌AI算法逻辑
Java开发工程师,精通Java语言
Java开发工程师,熟悉软件开发流程
Java开发工程师,熟悉spring
Java开发工程师,熟悉MySql
Android软件架构师,精通Java
Android软件架构师,熟悉Java虚拟机
Android软件架构师,熟悉kotlin语言加分
Android软件架构师,熟悉数据库开发
Android软件架构师,熟悉TCP
网络开发工程师,精通IP路由交换技术
网络开发工程师,熟悉MPLS
网络开发工程师,熟悉主流厂家
网络开发工程师,熟悉Linux系统
数据开发助理工程师,熟悉出口变量的编写
数据开发助理工程师,熟悉Web
数据开发助理工程师,熟悉数据仓库理论知识
数据开发助理工程师,熟悉后台设置
数据开发助理工程师,精通oracle存储过程的编写
数据开发助理工程师,熟悉oracle
DSP软件工程师,熟悉CSR
DSP软件工程师,熟悉嵌入式C编程
DSP软件工程师,熟悉数字信号处理
软件工程师,熟悉Windows操作系统
软件工程师,熟悉C
软件工程师,熟悉嵌入式系统开发
软件工程师,熟悉51
ABAP开发工程师,熟悉HR等模块业务流程
ABAP开发工程师,精通ABAP各类型程序开发和接口开发
Java开发工程师,熟悉HTML5
Java开发工程师,熟悉主流开源应用框架
Java开发工程师,熟悉webservice
Java开发工程师,熟悉关系型数据库MySQL
Java开发工程师,熟悉Memcached
PHP开发工程师,熟练掌握PHP+MySQL开发
PHP开发工程师,了解Linux
PHP开发工程师,熟悉网站编程
前端开发工程师,精通Html
前端开发工程师,熟练掌握运用
前端开发工程师,了解和使用前端框架vue.js
前端开发工程师,熟练掌握使用
前端开发工程师,熟悉Git的基本使用
前端开发工程师,熟练掌握数据库的增删改查
前端开发工程师,熟悉API接口的开发和调用
数据分析工程师,熟练掌握使用
数据分析工程师,熟悉常用数据库
APP开发工程师,精通数据结构
APP开发工程师,精通Html
APP开发工程师,熟练掌握使用C
APP开发工程师,熟悉最新的前端开发工作流
APP开发工程师,熟悉多种移动混合开发框架
实施工程师,熟悉Linux操作系统
Windows开发工程师,熟悉windows系统
Windows开发工程师,熟练掌握使用MFC
Android开发工程师,熟悉Android开发平台及框架原理
Android开发工程师,精通系统组件的使用
Android开发工程师,熟悉多线程运作机制
Android开发工程师,熟悉网络通信机制
Android开发工程师,熟悉Android平台性能分析工具
Android开发工程师,熟悉常用的开源第三方库
Android开发工程师,熟悉常用设计模式
Android开发工程师,熟悉H5
U3D开发工程师,了解网络游戏行业工作性质
前端开发工程师,熟练掌握运用HTML
前端开发工程师,熟练掌握Jquery
前端开发工程师,熟悉HTTP协议
前端开发工程师,熟悉WEB应用的性能优化
前端开发工程师,熟悉至少一门后端语言
前端开发工程师,熟悉sqlServer
应用软件工程师,熟悉Linux操作系统
应用软件工程师,熟悉C++
应用软件工程师,熟练掌握使用QT编程
应用软件工程师,熟悉QT事件处理机制
应用软件工程师,熟悉3D图形库
应用软件工程师,熟悉TCP
应用软件工程师,精通Socket网络编程
应用软件工程师,熟悉MySQL
应用软件工程师,熟悉版本管理工具Git
应用软件工程师,熟悉QML
资讯工程师,熟悉生产
GIS开发工程师,熟悉微软平台开发
GIS开发工程师,熟练掌握C#
GIS开发工程师,熟练掌握使用
GIS开发工程师,熟悉Oracle数据库
GIS开发工程师,熟练掌握的撰写在系统开发过程中的各种文档
ERP实施工程师,熟悉ERP
ERP实施工程师,熟悉MSSQL
软体工程师,熟悉Linux
Python开发工程师,熟悉Linux平台开发
Python开发工程师,熟悉HTTP
Python开发工程师,熟练掌握相关的数据存储如MySQL
Python开发工程师,熟悉Scrapy框架
Python开发工程师,熟悉Flask框架
Python开发工程师,熟悉了解Python里面的多线程
Python开发工程师,熟悉抓包工具
Java开发工程师,熟悉Java语言及J2EE架构
Java开发工程师,精通MySQL数据库
Java开发工程师,熟练掌握运用
Java开发工程师,熟悉linux系统常用命令
Java开发工程师,熟练掌握
Java开发工程师,熟悉服务器
软件测试工程师,熟悉测试理论
软件测试工程师,熟悉基于web的网站测试方法
软件测试工程师,熟悉web测试流程
软件测试工程师,熟悉浏览器兼容性测试
软件测试工程师,熟悉mysql数据库
软件测试工程师,熟练掌握使用sql语句进行数据测试
LABVIEW软件工程师,熟练掌握Labview
LABVIEW软件工程师,熟悉运动控制或机器视觉
数据采集工程师,了解客户数据需求
数据采集工程师,熟悉OPC
UI设计师,熟练掌握切图以及动态页面的制作
UI设计师,熟练掌握使用Photoshop
UI设计师,熟练掌握使用Html
软件需求分析师,熟悉需求管理和软件开发项目管理过程
软件需求分析师,熟练掌握使用如Axure等设计软件
软件工程师,熟悉C语言
Android开发工程师,精通Android开发平台及框架原理
Android开发工程师,熟悉Android开发的所有机制
Android开发工程师,熟悉Android
Android开发工程师,熟悉Android
Android开发工程师,熟悉常见的性能稳性定策略
Android开发工程师,了解操作系统原理和安全规范
软件开发工程师,熟悉C
软件开发工程师,熟练掌握阅读
.NET开发工程师,熟悉C#语言
.NET开发工程师,熟悉.NET框架
.NET开发工程师,熟悉SQL
.NET开发工程师,了解SQL语句优化
Java开发工程师,熟练掌握使用java
Java开发工程师,熟悉JVM基本原理
Java开发工程师,熟练掌握Spring
Java开发工程师,熟练掌握操作
Java开发工程师,熟练掌握使用MySQL
Java开发工程师,了解前端页面开发
Java开发工程师,熟练掌握html
软件工程师,熟悉ARM体系架构
软件工程师,熟悉Linux驱动和应用的开发
软件工程师,精通C
C#软件开发工程师,熟悉.NET框架及C#语言特性
C#软件开发工程师,熟悉MVC三层架构
C#软件开发工程师,熟练掌握面向对象技术
C#软件开发工程师,熟练掌握一些开源框架
C#软件开发工程师,熟练掌握使用javascript
C#软件开发工程师,熟练掌握html5
C#软件开发工程师,熟悉数据库理论及有编写存储过程的经验
C#软件开发工程师,熟练掌握工作流
.NET开发工程师,熟悉.Net
.NET开发工程师,熟练掌握使用SQL
.NET开发工程师,熟悉SQL脚本编写
软件开发工程师,熟悉C#语言或JAVA开发
软件开发工程师,熟悉JS开发
软件开发工程师,熟悉SQL
软件开发工程师,熟悉SQL语句
软件开发工程师,熟悉大数据量处理
嵌入式软件开发工程师,了解嵌入式系统开发流程
嵌入式软件开发工程师,了解各类硬件接口
嵌入式软件开发工程师,了解上位机语言开发过程
数据分析工程师,熟悉数据仓库建模理论
数据分析工程师,熟悉ETL开发
数据分析工程师,熟悉SQL
数据分析工程师,熟练掌握Oracle
数据分析工程师,熟悉hadoop
图像识别算法工程师,精通C++语言编程
图像识别算法工程师,熟悉结构光
大数据开发工程师,熟悉大数据解决方案
大数据开发工程师,熟悉分布式存储
大数据开发工程师,精通Java
大数据开发工程师,熟悉Linux系统
大数据开发工程师,熟练掌握地
大数据开发工程师,熟练掌握使用shell
软件工程师,熟练掌握使用
软件工程师,熟练掌握使用Angluarjs
软件工程师,熟练掌握使用项目模板
杭州地铁前端开发工程师,熟练掌握Web前端技术
杭州地铁前端开发工程师,熟练掌握跨浏览器
杭州地铁前端开发工程师,熟练掌握使用VUE或React技术框架
杭州地铁前端开发工程师,熟悉HTTP协议
杭州地铁前端开发工程师,熟悉各种浏览器特性与相关调试工具
杭州地铁前端开发工程师,熟练掌握调试代码
软件算法工程师,精通各种常用数据结构和常用算法
软件算法工程师,熟悉C
软件算法工程师,熟练掌握使用java
软件算法工程师,熟练掌握使用网络编程
软件工程师,精通VB6.0开发
软件工程师,熟悉C#
软件工程师,熟悉TCP
软件工程师,熟悉SQL或Oracle
软件工程师,熟练掌握
服务端开发工程师,熟悉lua
服务端开发工程师,熟悉使用mysql数据库
