,title,content
6344,QT开发工程师,熟练掌握QT界面程序开发/熟悉QT界面开发相关技术/掌握基本的数据结构和算法
6345,Java开发工程师,熟练掌握MySQL基本操作/熟练掌握Ajax技术/熟悉JS/熟练掌握Java/熟悉文件操作/熟悉常见企业级开发技术
6346,iOS开发工程师,掌握项目中使用的新技术/熟悉移动应用开发/熟悉Xcode开发环境/熟悉各种算法与数据结构/熟练掌握多线程及网络编程
6347,前端工程师,精通javascript/熟悉业界主流JS开发框架/熟悉所有常用浏览器/熟悉java/熟悉WebSocket/熟悉H5交互的
6348,软件开发工程师,精通C/熟悉VisualStudio/熟悉软件开发流程/熟悉MYSQL/熟悉界面设计
6349,算法工程师管培生,熟悉信号处理领域基本算法/熟悉运动算法中一个或多个方向/熟悉Matlab
6350,Java开发工程师,熟练掌握java
6351,平台架构师,掌握至少一种主流编程语言/熟练使用至少一种数据库/熟悉Java/熟悉linux操作系统及环境编程/熟悉分布式/熟练编写各类技术文档
6352,前端开发工程师,熟悉HTML/熟悉JavaScript/熟悉nodejs
6353,大数据开发工程师,精通ETL开发/熟练使用至少一种ETL工具
6354,数据库架构设计师,精通关系数据库原理/精通非关系型数据库原理/熟练使用主流的数据库分析设计工具
6355,UX设计师,精通各类交互与视觉设计软件/熟悉Web
6356,camera驱动工程师,熟悉高通
6357,驱动工程师,熟悉Linux系统/掌握Android/熟悉原理图/熟练使用示波器调试等
6358,Java开发工程师,熟练使用SpringMVC/熟悉Oracle/熟悉Linux
6359,Java开发工程师,熟练应用spring/熟练使用Oracle数据库/熟练使用linxu操作系统/了解Web及前端技术
6360,量化系统开发工程师,熟悉sql
6361,Android开发工程师,熟练使用/熟练掌握自定义View/熟练掌握数据库相关技术/熟练使用/熟练使用/熟悉TCP/精通J/熟悉线程/熟练运用
6362,嵌入式驱动工程师,熟悉嵌入式系统
6363,PC软件工程师,熟悉C/熟悉Web/熟悉C#.net生态环境/熟悉.net
6364,JAVA软件工程师,熟悉JSP/熟练掌握SQL/了解软件工程和项目管理流程
6365,MTK驱动工程师,精通Linux/熟悉LCD/掌握基本硬件电路原理/熟练掌握
6366,Web前端开发工程师,熟悉JavaScript/熟练掌握/熟悉ARCGIS/熟悉性能优化技巧
6367,NLP算法工程师,熟悉自然语言处理相关工具/掌握至少一种编程语言
6368,UI设计师,熟练应用
6369,Java开发工程师,熟练的应用/精通J2EE/熟悉Spring/熟练掌握JQuery/熟练使用Oracle/熟练进行Tomcat应用部署/熟悉分布式缓存/熟悉银行业务
6370,Java开发工程师,熟练的应用/精通J2EE/熟悉Spring/熟练掌握JQuery/熟练使用Oracle/熟练进行Tomcat应用部署/熟悉分布式缓存/熟悉银行业务
6371,软件开发工程师,熟悉计算机体系结构/熟悉WinForms编程/熟悉PCIE外设接口/了解和开发经验
6372,算法工程师,熟悉深度学习理论/熟练一种算法分析语言与工具
6373,需求分析师,熟练使用Axure
6374,.NET开发工程师,精通.NET开发语言/熟练使用EF等框架/精通HTML5/熟悉Oracle/熟练掌握标准sql语法/熟练使用
6375,UI设计师,熟练使用
6376,算法工程师,掌握一种及以上编程语言/熟练掌握英语/熟练使用
6377,Java开发工程师,熟练掌握Java/了解常用设计模式/熟练使用dubbo/熟练使用mybatis/熟练使用一种以上的NOSQL数据库/熟练使用消息中间件MQ/了解Netty框架
6378,Android开发工程师,熟练使用数据库/熟悉Android/熟练掌握Java语言/熟悉网络编程/了解常用网络协议/熟悉Android下网络通信机制/熟练掌握
6379,上位机软件开发工程师,熟悉C/熟悉VC开发/熟练使用一种编译器/熟练运用QT开发库/精通常见应用开发技术
6380,上位机软件开发工程师,熟悉C/熟悉VC开发/熟练使用一种编译器/熟练运用QT开发库/精通常见应用开发技术
6381,平台与数据库维护工程师,熟练掌握linux操作系统基本命令/熟悉网络编程/掌握多线程开发技能/熟悉java/精通基于ssm框架的java开发/熟悉javascrip开发/熟练掌握shell脚本的阅读和编写/熟悉sql/熟悉Http/熟悉常用数据库
6382,算法工程师,熟悉python编程
6383,大数据开发工程师,熟悉Hadoop/熟悉Mysql/熟悉Spark开发/掌握java
6384,GIS数据工程师,熟练掌握C#的开发/熟悉地理信息系统
6385,系统集成工程师,熟悉Windows/熟练掌握Oracle/熟悉云计算相关知识/熟悉VMWare/熟悉系统集成采购流程和询价方式
6386,算法工程师,掌握一种及以上编程语言/熟练掌握英语/熟练使用
6387,嵌入式软件工程师,熟悉嵌入式底层接口驱动原理/熟练运用
6388,嵌入式软件工程师,熟悉嵌入式底层接口驱动原理/熟练运用
6389,JAVA软件开发工程师,熟练J2EE/熟悉HTML/熟悉SQL语言/熟悉Oracle/熟悉Web/熟练运用/掌握新技术
6390,需求规划工程师,熟练使用IT工具进行表达和沟通/熟悉软件工程相关知识/了解产品
6391,PLC开发工程师,熟练应用/熟悉变频器调试/熟练使用EPLAN绘图软件/熟悉电气元器件选型及应用/熟练的英语听说能力
6392,数据库开发工程师,熟悉Oracle数据库/熟练使用oracle数据库/熟悉SQL优化/熟悉C#
6393,系统实施工程师,熟练掌握
6394,Java软件工程师,熟悉JAVA基础知识/熟悉J2EE架构体系/熟悉Spring/熟悉JSP/熟悉sql
6395,Android开发工程师,熟悉Android开发平台及框架原理/熟练使用Eclipse/熟悉Android下网络通信机制/熟悉TCP/精通java语言/熟练掌握java开发技术/精通常用数据结构与算法/熟悉Js/精通Android界面开发/熟练使用
6396,Java开发工程师,精通Java编程/熟练使用Spring/熟悉分布式系统/熟悉linux常用命令/熟悉PostgreSQL/熟悉微信小程序
6397,系统架构师,熟悉敏捷开发等相关软件开发过程/精通java语言/熟悉常用框架/精通分布式开发方案/精通JAVA/精通设计模式/熟悉XML/精通面向对象分析设计方法/掌握如何设计系统的构架及完整解决方案/精通至少一种大型数据库/了解基于分布式文件存储的数据库/熟悉UML建模
6398,自然语言处理工程师,熟练掌握/熟悉开源搜索及深度学习项目
6399,Java开发工程师,熟悉HTML/熟悉JAVA/熟悉两种数据库系统
6400,iOS开发工程师,精通Xcode工具系列/掌握TCP/熟悉数据库/熟悉使用第三方SDK的使用
6401,产品系统工程师,精通C/熟悉arm体系结构/精通ST/熟悉Linux/熟悉PCB设计工具/熟悉穿戴类产品
6402,Android开发工程师,熟悉Android开发平台及框架原理/精通Java语言开发/熟悉Android/熟悉多线程
6403,Java开发工程师,熟练掌握软件设计方法和开发技术/熟练使用常用框架构建系统/熟悉信息安全知识
6404,iOS开发工程师,熟悉MVC/熟练使用
6405,Web前端开发工程师,熟练使用/熟练掌握/熟练掌握至少一种数据库
6406,Java开发工程师,掌握Java/熟练使用常用数据库/熟悉Spring/熟悉Restful接口模式的开发/熟练使用Maven/熟悉主流关系型和非关系型数据库/熟悉SQLSERVER及ORACLE/熟悉使用Tomcat
6407,Web前端开发工程师,精通HTML5及CSS/精通Javascript/熟悉主流浏览器的兼容性差别/精通CSS响应式自适应技术/精通vue.js开发/熟练实现界面布局效果
6408,C#开发工程师,精通C#/熟悉winform/熟悉相关IDE的使用/了解html/熟悉TCP/熟悉多线程
6409,Java架构师,精通JAVA/熟悉基于JAVA的应用架构和技术/熟悉操作系统
6410,系统架构师,精通数据结构/掌握主流开发工具和开发技能/熟练操作
6411,系统架构师,精通数据结构/掌握主流开发工具和开发技能/熟练操作
6412,系统架构师,精通数据结构/掌握主流开发工具和开发技能/熟练操作
6413,前端开发工程师,精通各种前端技术/精通HTML5特性/了解HTML5最新规范/熟练运用HTML/精通一种/了解前端MVVM框架
6414,QT开发工程师,精通C++/熟悉win32API/熟悉QT库/熟悉QML编程
6415,深度学习算法工程师,了解Matlab
6416,Java开发工程师,精通JAVA语言/熟悉主流关系数据库/熟悉面向对象设计原则/掌握设计模式及应用场景
6417,Java开发工程师,熟悉JAVA语言/了解前端主流框架VUE
6418,Web前端开发工程师,精通各种Web前端技术和标准/熟悉页面架构和布局/熟练使用/熟练使用webpack/熟悉常用MVVM框架/熟悉移动端主流浏览器的适配/熟悉常用的页面静态化技术/了解前后端分离/熟悉NodeJS/熟悉Web
6419,NLP算法工程师,熟练使用Python/熟练使用scikit-learn/熟练使用Java/熟练应用常见的NLP算法/熟悉常见的深度学习模型/了解多元统计分析和时间序列分析原理
6420,软件工程师,精通C#编程语言/熟练编码/熟练开发/了解客户需求
6421,Java开发工程师,熟悉Js/熟悉J2EE技术/熟悉Oracle数据库/熟练编写和优化SQL
6422,运维工程师,精通容器服务/精通K8s容器/熟悉阿里云/熟悉运维等相关技术
6423,软件测试工程师,熟练掌握各种自动化测试工具/精通Java语言/熟悉多种操作系统
6424,.NET开发工程师,熟悉.net等相关web技术/掌握C/熟练使用.net/熟悉SQL语法
6425,初级数据仓库工程师,熟练使用/熟悉Oracle/熟悉ETL开发/掌握数据库SQL语句调优技术
6426,系统架构师,熟练进行面向对象分析和设计能力/熟悉设计模式/熟练进行系统建模和数据建模/熟悉分布式系统基础设施中常用的技术/精通Mongodb和内存数据库/熟悉Linux操作系统
6427,自动化测试工程师,熟悉python脚本语言/熟悉linux系统的基本操作/熟练应用
6428,后端开发工程师,熟练使用/熟练使用reids/熟练使用git/了解常见git分支模型/熟练使用linux
6429,5G协议栈工程师,精通LTE相关协议及软件开发
6430,核心网工程师,熟悉TCP
6431,移动开发工程师,熟悉移动端原生APP/熟悉Android/熟悉Android
6432,Java开发工程师,熟练掌握JAVA语言/熟悉Spring/掌握HTML5等前端技术/熟悉Jquery框架/掌握Oracle/熟悉jboss/熟悉Redis/熟悉Linux操作系统常用命令
6433,金融需求分析师,熟悉信贷业务流程/熟悉信贷产品系统平台研发/熟练软件开发流程/掌握软件需求分析技术和需求管理方法/熟练使用Visio等流程图软件
6434,系统工程师,熟悉网络/了解客户需求/熟悉VISIO制图软件
6435,ERP开发运维工程师,熟悉财务知识/熟悉制造业生产/精通数据库/精通SQL语言
6436,微服务开发工程师,熟练掌握数据结构/掌握常用的设计模式/熟悉Dubbo/了解其原理和使用其优缺点/熟悉分布式
6437,iOS开发工程师,熟悉软件开发流程
6438,Java开发工程师,熟练掌握springboot/熟练掌握nginx部署/熟练掌握设计模式/熟悉前后端开发/熟悉vue.js开发
6439,Java开发工程师,熟练使用servlet
6440,Web开发工程师,熟悉React/了解底层原理/了解http协议的基本原理/了解c#或Java后端语言/熟练掌握SQL
6441,三维重建算法工程师dy,熟练掌握MATLAB仿真软件/熟悉python语言
6442,三维重建软件工程师dy,精通C/熟悉C++11特性
6443,软件工程师,熟练掌握/掌握网络编程/熟悉动态库
6444,Java开发工程师,熟练使用mysql数据库/熟悉Linux环境下开发部署/熟悉Shell编程
6445,算法工程师,熟悉机器学习/熟悉Matlab
6446,ROS算法工程师,掌握基于Linux操作系统下开发工作/精通C++/熟悉Python/熟悉Qt/熟悉串口编程/熟悉opencv
6447,C#调度系统开发工程师,精通C#/熟练掌握面向对象设计方法及多线程开发/熟悉VS/熟练掌握数据库系统设计/熟悉软件开发流程
6448,算法工程师,精通C++语言/熟悉一种三维图形显示引擎/熟悉三角网格相关的基础算法
6449,语音识别工程师,熟练掌握/熟悉Linux/熟悉开源工具
6450,WebGL开发工程师,熟悉三维内容创建工具/掌握Web前端技术栈
6451,三维可视化交互体验设计师,掌握产品展现技法/熟练使用PS/熟练使用BI
6452,图形应用开发工程师,掌握基础的数据结构及算法/熟练使用C#/熟悉建模或BIM系列软件及其SDK
6453,Revit二次开发工程师,熟悉C#/熟悉Revit的使用/熟悉C++
6454,H5前端开发工程师,精通HTML5/熟练使用JQuery/了解前端自动化gulp
6455,嵌入式软件工程师,熟悉网络协议和socket编程/熟悉多任务编程
6456,软件实施工程师,熟悉工艺流程/精通C++/熟悉Windows平台开发/熟悉面向对象编程思想/精通C#/熟悉网络设备/熟悉计算机网络和网络安全的调试
6457,iOS开发工程师,精通Objective-C/熟练掌握/熟悉网络编程/熟练使用cocoapods/熟悉mvvm模式/熟悉APP本地数据库编程及缓存应用/熟悉常用数据结构和算法
6458,架构师,熟悉多线程/精通java编程/了解深入
6459,Java前端开发工程师,掌握最新前端开发技术/精通HTML/熟悉React或Vue等现代框架/熟练掌握nodejs/熟悉ES6语法规则/熟悉webpack/熟练使用/熟练使用/熟悉移动端开发
6460,HTML5开发工程师,熟悉各种浏览器的兼容性调试/熟悉JQ等主流的JS库/了解其运行机制/熟悉前端MVC架构/熟悉HTML5+CSS3+JS编程/熟悉各种前端调试工具/熟悉JS性能优化/精通HTML5
6461,Java开发工程师,熟悉HTML/熟悉JAVA/熟悉两种数据库系统
6462,软件实施工程师,熟悉各种数据库/熟练操作linux/熟悉网络
6463,Java开发工程师,精通java/了解j2ee架构设计/熟练掌握jsp
6464,软件测试工程师,掌握基本的测试理论和方法/熟悉一种或以上银行业务/熟练掌握测试技能/熟悉数据库的基本知识/熟悉SQL语言/熟悉测试工具
6465,Node.js开发工程师,熟练运用/熟练运用
6466,区块链底层算法工程师,熟练掌握Golang/熟悉密码学/熟悉共识算法/熟悉Linux/熟练查询英文资料
6467,嵌入式驱动开发工程师,精通基于linux系统的USB驱动/精通linux内核
6468,Linux系统开发架构师,熟悉Android/熟悉Linux内核
6469,嵌入式软件开发工程师,熟练掌握嵌入式开发环境和调试技巧/熟悉linux/熟悉软件测试
6470,Java开发工程师,熟悉的OO/熟练掌握Java/熟悉Spring/熟悉Linux操作系统使用/熟悉MySQL/熟悉各种Web前端技术/熟悉至少一种JavaScript库/熟悉至少一种自动构建工/熟练使用Maven/熟悉Maven
6471,大数据开发工程师,熟悉Linux/精通python/熟悉常用开源分布式系统
6472,中间件工程师,熟悉JAVA/熟悉J2EE基本框架和原理/熟悉Linux/熟悉掌握/熟练掌握/熟练掌握SVN
6473,引擎工程师,精通C/熟悉常用设计模式/熟练掌握/熟悉OpenGL/熟练掌握/熟练掌握
6474,应用运维工程师,熟悉Linux操作系统/熟练使用常用命令/熟悉Tomcat/熟练掌握/熟悉ORACLE
6475,需求分析师,熟悉IT运维行业产品/熟悉软件工程/了解系统架构/熟悉UI/熟练使用Office
6476,GO开发工程师,熟悉Golang语言/熟练使用Mysql/熟练使用
